"conditionHit_1go","conditionHit_2go","conditionHit_3go","conditionHit_4go","conditioncorReject_2go","conditioncorReject_3go","conditioncorReject_4go","scanner1","scanner2","scanner3","scanner4","scanner5","RelativeRMS_mean_c"
0,0,0,1,0,0,0,0,1,0,0,0,-0.00998635
0,0,0,0,1,0,0,0,1,0,0,0,-0.00998635
0,0,0,0,0,1,0,0,1,0,0,0,-0.00998635
0,0,0,0,0,0,1,0,1,0,0,0,-0.00998635
1,0,0,0,0,0,0,0,1,0,0,0,0.00101504999999999
0,1,0,0,0,0,0,0,1,0,0,0,0.00101504999999999
0,0,1,0,0,0,0,0,1,0,0,0,0.00101504999999999
0,0,0,1,0,0,0,0,1,0,0,0,0.00101504999999999
0,0,0,0,1,0,0,0,1,0,0,0,0.00101504999999999
0,0,0,0,0,1,0,0,1,0,0,0,0.00101504999999999
0,0,0,0,0,0,1,0,1,0,0,0,0.00101504999999999
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.00616475
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.00616475
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.00616475
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.00616475
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.00616475
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.00616475
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.00616475
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.01670595
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.01670595
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.01670595
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.01670595
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.01670595
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.01670595
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.01670595
1,0,0,0,0,0,0,0,0,0,1,0,0.13534395
0,1,0,0,0,0,0,0,0,0,1,0,0.13534395
0,0,1,0,0,0,0,0,0,0,1,0,0.13534395
0,0,0,1,0,0,0,0,0,0,1,0,0.13534395
0,0,0,0,1,0,0,0,0,0,1,0,0.13534395
0,0,0,0,0,1,0,0,0,0,1,0,0.13534395
0,0,0,0,0,0,1,0,0,0,1,0,0.13534395
1,0,0,0,0,0,0,0,0,0,1,0,0.28329995
0,1,0,0,0,0,0,0,0,0,1,0,0.28329995
0,0,1,0,0,0,0,0,0,0,1,0,0.28329995
0,0,0,1,0,0,0,0,0,0,1,0,0.28329995
0,0,0,0,1,0,0,0,0,0,1,0,0.28329995
0,0,0,0,0,1,0,0,0,0,1,0,0.28329995
0,0,0,0,0,0,1,0,0,0,1,0,0.28329995
1,0,0,0,0,0,0,0,1,0,0,0,0.38892395
0,1,0,0,0,0,0,0,1,0,0,0,0.38892395
0,0,1,0,0,0,0,0,1,0,0,0,0.38892395
0,0,0,1,0,0,0,0,1,0,0,0,0.38892395
0,0,0,0,1,0,0,0,1,0,0,0,0.38892395
0,0,0,0,0,1,0,0,1,0,0,0,0.38892395
0,0,0,0,0,0,1,0,1,0,0,0,0.38892395
1,0,0,0,0,0,0,0,0,0,1,0,-0.06260375
0,1,0,0,0,0,0,0,0,0,1,0,-0.06260375
0,0,1,0,0,0,0,0,0,0,1,0,-0.06260375
0,0,0,1,0,0,0,0,0,0,1,0,-0.06260375
0,0,0,0,1,0,0,0,0,0,1,0,-0.06260375
0,0,0,0,0,1,0,0,0,0,1,0,-0.06260375
0,0,0,0,0,0,1,0,0,0,1,0,-0.06260375
1,0,0,0,0,0,0,0,0,0,1,0,-0.04801445
0,1,0,0,0,0,0,0,0,0,1,0,-0.04801445
0,0,1,0,0,0,0,0,0,0,1,0,-0.04801445
0,0,0,1,0,0,0,0,0,0,1,0,-0.04801445
0,0,0,0,1,0,0,0,0,0,1,0,-0.04801445
0,0,0,0,0,1,0,0,0,0,1,0,-0.04801445
0,0,0,0,0,0,1,0,0,0,1,0,-0.04801445
1,0,0,0,0,0,0,0,0,0,0,1,0.02855495
0,0,1,0,0,0,0,0,0,0,0,1,0.02855495
0,0,0,0,1,0,0,0,0,0,0,1,0.02855495
0,0,0,0,0,1,0,0,0,0,0,1,0.02855495
0,0,0,0,0,0,1,0,0,0,0,1,0.02855495
1,0,0,0,0,0,0,0,0,0,0,1,0.13953595
0,1,0,0,0,0,0,0,0,0,0,1,0.13953595
0,0,0,0,1,0,0,0,0,0,0,1,0.13953595
0,0,0,0,0,1,0,0,0,0,0,1,0.13953595
0,0,0,0,0,0,1,0,0,0,0,1,0.13953595
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.16357895
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.16357895
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.16357895
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.16357895
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.16357895
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.16357895
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.16357895
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.08724995
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.08724995
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.08724995
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.08724995
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.08724995
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.08724995
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.08724995
1,0,0,0,0,0,0,0,1,0,0,0,-0.02203435
0,1,0,0,0,0,0,0,1,0,0,0,-0.02203435
0,0,1,0,0,0,0,0,1,0,0,0,-0.02203435
0,0,0,1,0,0,0,0,1,0,0,0,-0.02203435
0,0,0,0,1,0,0,0,1,0,0,0,-0.02203435
0,0,0,0,0,1,0,0,1,0,0,0,-0.02203435
0,0,0,0,0,0,1,0,1,0,0,0,-0.02203435
1,0,0,0,0,0,0,0,1,0,0,0,0.00188244999999999
0,1,0,0,0,0,0,0,1,0,0,0,0.00188244999999999
0,0,1,0,0,0,0,0,1,0,0,0,0.00188244999999999
0,0,0,1,0,0,0,0,1,0,0,0,0.00188244999999999
0,0,0,0,1,0,0,0,1,0,0,0,0.00188244999999999
0,0,0,0,0,1,0,0,1,0,0,0,0.00188244999999999
0,0,0,0,0,0,1,0,1,0,0,0,0.00188244999999999
1,0,0,0,0,0,0,0,0,0,1,0,0.00677834999999999
0,1,0,0,0,0,0,0,0,0,1,0,0.00677834999999999
0,0,1,0,0,0,0,0,0,0,1,0,0.00677834999999999
0,0,0,1,0,0,0,0,0,0,1,0,0.00677834999999999
0,0,0,0,1,0,0,0,0,0,1,0,0.00677834999999999
0,0,0,0,0,1,0,0,0,0,1,0,0.00677834999999999
0,0,0,0,0,0,1,0,0,0,1,0,0.00677834999999999
1,0,0,0,0,0,0,0,0,0,1,0,0.15012795
0,1,0,0,0,0,0,0,0,0,1,0,0.15012795
0,0,1,0,0,0,0,0,0,0,1,0,0.15012795
0,0,0,1,0,0,0,0,0,0,1,0,0.15012795
0,0,0,0,1,0,0,0,0,0,1,0,0.15012795
0,0,0,0,0,1,0,0,0,0,1,0,0.15012795
0,0,0,0,0,0,1,0,0,0,1,0,0.15012795
1,0,0,0,0,0,0,0,0,1,0,0,0.01390095
0,1,0,0,0,0,0,0,0,1,0,0,0.01390095
0,0,1,0,0,0,0,0,0,1,0,0,0.01390095
0,0,0,1,0,0,0,0,0,1,0,0,0.01390095
0,0,0,0,1,0,0,0,0,1,0,0,0.01390095
0,0,0,0,0,1,0,0,0,1,0,0,0.01390095
0,0,0,0,0,0,1,0,0,1,0,0,0.01390095
1,0,0,0,0,0,0,0,0,1,0,0,0.00565194999999999
0,1,0,0,0,0,0,0,0,1,0,0,0.00565194999999999
0,0,1,0,0,0,0,0,0,1,0,0,0.00565194999999999
0,0,0,1,0,0,0,0,0,1,0,0,0.00565194999999999
0,0,0,0,1,0,0,0,0,1,0,0,0.00565194999999999
0,0,0,0,0,1,0,0,0,1,0,0,0.00565194999999999
0,0,0,0,0,0,1,0,0,1,0,0,0.00565194999999999
1,0,0,0,0,0,0,1,0,0,0,0,-0.05631845
0,1,0,0,0,0,0,1,0,0,0,0,-0.05631845
0,0,1,0,0,0,0,1,0,0,0,0,-0.05631845
0,0,0,1,0,0,0,1,0,0,0,0,-0.05631845
0,0,0,0,1,0,0,1,0,0,0,0,-0.05631845
0,0,0,0,0,1,0,1,0,0,0,0,-0.05631845
0,0,0,0,0,0,1,1,0,0,0,0,-0.05631845
1,0,0,0,0,0,0,1,0,0,0,0,-0.01049135
0,1,0,0,0,0,0,1,0,0,0,0,-0.01049135
0,0,1,0,0,0,0,1,0,0,0,0,-0.01049135
0,0,0,1,0,0,0,1,0,0,0,0,-0.01049135
0,0,0,0,1,0,0,1,0,0,0,0,-0.01049135
0,0,0,0,0,1,0,1,0,0,0,0,-0.01049135
0,0,0,0,0,0,1,1,0,0,0,0,-0.01049135
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.10679795
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.10679795
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.10679795
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.10679795
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.10679795
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.10679795
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.10679795
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.23847195
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.23847195
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.23847195
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.23847195
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.23847195
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.23847195
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.23847195
1,0,0,0,0,0,0,1,0,0,0,0,-0.03567615
0,1,0,0,0,0,0,1,0,0,0,0,-0.03567615
0,0,1,0,0,0,0,1,0,0,0,0,-0.03567615
0,0,0,1,0,0,0,1,0,0,0,0,-0.03567615
0,0,0,0,1,0,0,1,0,0,0,0,-0.03567615
0,0,0,0,0,1,0,1,0,0,0,0,-0.03567615
0,0,0,0,0,0,1,1,0,0,0,0,-0.03567615
1,0,0,0,0,0,0,1,0,0,0,0,-0.05875945
0,1,0,0,0,0,0,1,0,0,0,0,-0.05875945
0,0,1,0,0,0,0,1,0,0,0,0,-0.05875945
0,0,0,1,0,0,0,1,0,0,0,0,-0.05875945
0,0,0,0,1,0,0,1,0,0,0,0,-0.05875945
0,0,0,0,0,1,0,1,0,0,0,0,-0.05875945
0,0,0,0,0,0,1,1,0,0,0,0,-0.05875945
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.01801095
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.01801095
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.01801095
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.01801095
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.01801095
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.01801095
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.01801095
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.10540095
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.10540095
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.10540095
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.10540095
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.10540095
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.10540095
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.10540095
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.05852195
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.05852195
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.05852195
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.05852195
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.05852195
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.05852195
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.05852195
1,0,0,0,0,0,0,0,0,0,0,1,0.07275095
0,1,0,0,0,0,0,0,0,0,0,1,0.07275095
0,0,1,0,0,0,0,0,0,0,0,1,0.07275095
0,0,0,1,0,0,0,0,0,0,0,1,0.07275095
0,0,0,0,1,0,0,0,0,0,0,1,0.07275095
0,0,0,0,0,1,0,0,0,0,0,1,0.07275095
0,0,0,0,0,0,1,0,0,0,0,1,0.07275095
1,0,0,0,0,0,0,0,0,0,0,1,0.18616995
0,1,0,0,0,0,0,0,0,0,0,1,0.18616995
0,0,1,0,0,0,0,0,0,0,0,1,0.18616995
0,0,0,1,0,0,0,0,0,0,0,1,0.18616995
0,0,0,0,1,0,0,0,0,0,0,1,0.18616995
0,0,0,0,0,1,0,0,0,0,0,1,0.18616995
0,0,0,0,0,0,1,0,0,0,0,1,0.18616995
1,0,0,0,0,0,0,1,0,0,0,0,0.07150595
0,1,0,0,0,0,0,1,0,0,0,0,0.07150595
0,0,1,0,0,0,0,1,0,0,0,0,0.07150595
0,0,0,1,0,0,0,1,0,0,0,0,0.07150595
0,0,0,0,1,0,0,1,0,0,0,0,0.07150595
0,0,0,0,0,1,0,1,0,0,0,0,0.07150595
0,0,0,0,0,0,1,1,0,0,0,0,0.07150595
1,0,0,0,0,0,0,1,0,0,0,0,0.09147395
0,1,0,0,0,0,0,1,0,0,0,0,0.09147395
0,0,1,0,0,0,0,1,0,0,0,0,0.09147395
0,0,0,1,0,0,0,1,0,0,0,0,0.09147395
0,0,0,0,1,0,0,1,0,0,0,0,0.09147395
0,0,0,0,0,1,0,1,0,0,0,0,0.09147395
0,0,0,0,0,0,1,1,0,0,0,0,0.09147395
1,0,0,0,0,0,0,0,1,0,0,0,0.00208245
0,1,0,0,0,0,0,0,1,0,0,0,0.00208245
0,0,1,0,0,0,0,0,1,0,0,0,0.00208245
0,0,0,1,0,0,0,0,1,0,0,0,0.00208245
0,0,0,0,1,0,0,0,1,0,0,0,0.00208245
0,0,0,0,0,1,0,0,1,0,0,0,0.00208245
0,0,0,0,0,0,1,0,1,0,0,0,0.00208245
1,0,0,0,0,0,0,0,1,0,0,0,0.00160845
0,1,0,0,0,0,0,0,1,0,0,0,0.00160845
0,0,1,0,0,0,0,0,1,0,0,0,0.00160845
0,0,0,1,0,0,0,0,1,0,0,0,0.00160845
0,0,0,0,1,0,0,0,1,0,0,0,0.00160845
0,0,0,0,0,1,0,0,1,0,0,0,0.00160845
0,0,0,0,0,0,1,0,1,0,0,0,0.00160845
1,0,0,0,0,0,0,0,1,0,0,0,-0.05347255
0,1,0,0,0,0,0,0,1,0,0,0,-0.05347255
0,0,1,0,0,0,0,0,1,0,0,0,-0.05347255
0,0,0,1,0,0,0,0,1,0,0,0,-0.05347255
0,0,0,0,1,0,0,0,1,0,0,0,-0.05347255
0,0,0,0,0,1,0,0,1,0,0,0,-0.05347255
0,0,0,0,0,0,1,0,1,0,0,0,-0.05347255
1,0,0,0,0,0,0,0,1,0,0,0,-0.00837705000000001
0,1,0,0,0,0,0,0,1,0,0,0,-0.00837705000000001
0,0,1,0,0,0,0,0,1,0,0,0,-0.00837705000000001
0,0,0,1,0,0,0,0,1,0,0,0,-0.00837705000000001
0,0,0,0,1,0,0,0,1,0,0,0,-0.00837705000000001
0,0,0,0,0,1,0,0,1,0,0,0,-0.00837705000000001
0,0,0,0,0,0,1,0,1,0,0,0,-0.00837705000000001
1,0,0,0,0,0,0,0,1,0,0,0,-0.05880725
0,1,0,0,0,0,0,0,1,0,0,0,-0.05880725
0,0,1,0,0,0,0,0,1,0,0,0,-0.05880725
0,0,0,1,0,0,0,0,1,0,0,0,-0.05880725
0,0,0,0,1,0,0,0,1,0,0,0,-0.05880725
0,0,0,0,0,1,0,0,1,0,0,0,-0.05880725
0,0,0,0,0,0,1,0,1,0,0,0,-0.05880725
1,0,0,0,0,0,0,0,1,0,0,0,-0.04486835
0,1,0,0,0,0,0,0,1,0,0,0,-0.04486835
0,0,1,0,0,0,0,0,1,0,0,0,-0.04486835
0,0,0,1,0,0,0,0,1,0,0,0,-0.04486835
0,0,0,0,1,0,0,0,1,0,0,0,-0.04486835
0,0,0,0,0,1,0,0,1,0,0,0,-0.04486835
0,0,0,0,0,0,1,0,1,0,0,0,-0.04486835
1,0,0,0,0,0,0,0,1,0,0,0,-0.01544675
0,1,0,0,0,0,0,0,1,0,0,0,-0.01544675
0,0,1,0,0,0,0,0,1,0,0,0,-0.01544675
0,0,0,1,0,0,0,0,1,0,0,0,-0.01544675
0,0,0,0,1,0,0,0,1,0,0,0,-0.01544675
0,0,0,0,0,1,0,0,1,0,0,0,-0.01544675
0,0,0,0,0,0,1,0,1,0,0,0,-0.01544675
1,0,0,0,0,0,0,0,1,0,0,0,0.07494195
0,1,0,0,0,0,0,0,1,0,0,0,0.07494195
0,0,1,0,0,0,0,0,1,0,0,0,0.07494195
0,0,0,1,0,0,0,0,1,0,0,0,0.07494195
0,0,0,0,1,0,0,0,1,0,0,0,0.07494195
0,0,0,0,0,1,0,0,1,0,0,0,0.07494195
0,0,0,0,0,0,1,0,1,0,0,0,0.07494195
1,0,0,0,0,0,0,0,0,0,1,0,-0.03726955
0,1,0,0,0,0,0,0,0,0,1,0,-0.03726955
0,0,1,0,0,0,0,0,0,0,1,0,-0.03726955
0,0,0,1,0,0,0,0,0,0,1,0,-0.03726955
0,0,0,0,1,0,0,0,0,0,1,0,-0.03726955
0,0,0,0,0,1,0,0,0,0,1,0,-0.03726955
0,0,0,0,0,0,1,0,0,0,1,0,-0.03726955
1,0,0,0,0,0,0,0,0,0,1,0,0.03826395
0,1,0,0,0,0,0,0,0,0,1,0,0.03826395
0,0,1,0,0,0,0,0,0,0,1,0,0.03826395
0,0,0,1,0,0,0,0,0,0,1,0,0.03826395
0,0,0,0,1,0,0,0,0,0,1,0,0.03826395
0,0,0,0,0,1,0,0,0,0,1,0,0.03826395
0,0,0,0,0,0,1,0,0,0,1,0,0.03826395
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.01202795
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.01202795
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.01202795
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.01202795
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.01202795
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.01202795
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.01202795
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.08032595
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.08032595
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.08032595
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.08032595
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.08032595
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.08032595
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.08032595
1,0,0,0,0,0,0,0,1,0,0,0,0.02758295
0,1,0,0,0,0,0,0,1,0,0,0,0.02758295
0,0,1,0,0,0,0,0,1,0,0,0,0.02758295
0,0,0,1,0,0,0,0,1,0,0,0,0.02758295
0,0,0,0,1,0,0,0,1,0,0,0,0.02758295
0,0,0,0,0,1,0,0,1,0,0,0,0.02758295
0,0,0,0,0,0,1,0,1,0,0,0,0.02758295
1,0,0,0,0,0,0,0,1,0,0,0,0.05616995
0,1,0,0,0,0,0,0,1,0,0,0,0.05616995
0,0,1,0,0,0,0,0,1,0,0,0,0.05616995
0,0,0,1,0,0,0,0,1,0,0,0,0.05616995
0,0,0,0,1,0,0,0,1,0,0,0,0.05616995
0,0,0,0,0,1,0,0,1,0,0,0,0.05616995
0,0,0,0,0,0,1,0,1,0,0,0,0.05616995
1,0,0,0,0,0,0,0,0,0,1,0,-0.01638975
0,1,0,0,0,0,0,0,0,0,1,0,-0.01638975
0,0,1,0,0,0,0,0,0,0,1,0,-0.01638975
0,0,0,1,0,0,0,0,0,0,1,0,-0.01638975
0,0,0,0,1,0,0,0,0,0,1,0,-0.01638975
0,0,0,0,0,1,0,0,0,0,1,0,-0.01638975
0,0,0,0,0,0,1,0,0,0,1,0,-0.01638975
1,0,0,0,0,0,0,0,0,0,1,0,0.02474695
0,1,0,0,0,0,0,0,0,0,1,0,0.02474695
0,0,1,0,0,0,0,0,0,0,1,0,0.02474695
0,0,0,1,0,0,0,0,0,0,1,0,0.02474695
0,0,0,0,1,0,0,0,0,0,1,0,0.02474695
0,0,0,0,0,1,0,0,0,0,1,0,0.02474695
0,0,0,0,0,0,1,0,0,0,1,0,0.02474695
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03346515
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03346515
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.03346515
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.03346515
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.03346515
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.03346515
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.03346515
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.000384350000000006
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.000384350000000006
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.000384350000000006
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.000384350000000006
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.000384350000000006
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.000384350000000006
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.000384350000000006
1,0,0,0,0,0,0,0,1,0,0,0,0.03512095
0,1,0,0,0,0,0,0,1,0,0,0,0.03512095
0,0,1,0,0,0,0,0,1,0,0,0,0.03512095
0,0,0,1,0,0,0,0,1,0,0,0,0.03512095
0,0,0,0,1,0,0,0,1,0,0,0,0.03512095
0,0,0,0,0,1,0,0,1,0,0,0,0.03512095
0,0,0,0,0,0,1,0,1,0,0,0,0.03512095
1,0,0,0,0,0,0,0,1,0,0,0,-0.02715995
0,1,0,0,0,0,0,0,1,0,0,0,-0.02715995
0,0,1,0,0,0,0,0,1,0,0,0,-0.02715995
0,0,0,1,0,0,0,0,1,0,0,0,-0.02715995
0,0,0,0,1,0,0,0,1,0,0,0,-0.02715995
0,0,0,0,0,1,0,0,1,0,0,0,-0.02715995
0,0,0,0,0,0,1,0,1,0,0,0,-0.02715995
1,0,0,0,0,0,0,0,1,0,0,0,8.24499999999978e-05
0,1,0,0,0,0,0,0,1,0,0,0,8.24499999999978e-05
0,0,1,0,0,0,0,0,1,0,0,0,8.24499999999978e-05
0,0,0,1,0,0,0,0,1,0,0,0,8.24499999999978e-05
0,0,0,0,1,0,0,0,1,0,0,0,8.24499999999978e-05
0,0,0,0,0,1,0,0,1,0,0,0,8.24499999999978e-05
0,0,0,0,0,0,1,0,1,0,0,0,8.24499999999978e-05
1,0,0,0,0,0,0,0,1,0,0,0,0.03037795
0,1,0,0,0,0,0,0,1,0,0,0,0.03037795
0,0,1,0,0,0,0,0,1,0,0,0,0.03037795
0,0,0,1,0,0,0,0,1,0,0,0,0.03037795
0,0,0,0,1,0,0,0,1,0,0,0,0.03037795
0,0,0,0,0,1,0,0,1,0,0,0,0.03037795
0,0,0,0,0,0,1,0,1,0,0,0,0.03037795
1,0,0,0,0,0,0,0,0,0,0,1,-0.04431515
0,1,0,0,0,0,0,0,0,0,0,1,-0.04431515
0,0,1,0,0,0,0,0,0,0,0,1,-0.04431515
0,0,0,1,0,0,0,0,0,0,0,1,-0.04431515
0,0,0,0,1,0,0,0,0,0,0,1,-0.04431515
0,0,0,0,0,1,0,0,0,0,0,1,-0.04431515
0,0,0,0,0,0,1,0,0,0,0,1,-0.04431515
1,0,0,0,0,0,0,0,0,0,0,1,-0.03671185
0,1,0,0,0,0,0,0,0,0,0,1,-0.03671185
0,0,1,0,0,0,0,0,0,0,0,1,-0.03671185
0,0,0,1,0,0,0,0,0,0,0,1,-0.03671185
0,0,0,0,1,0,0,0,0,0,0,1,-0.03671185
0,0,0,0,0,1,0,0,0,0,0,1,-0.03671185
0,0,0,0,0,0,1,0,0,0,0,1,-0.03671185
1,0,0,0,0,0,0,0,1,0,0,0,-0.02829585
0,1,0,0,0,0,0,0,1,0,0,0,-0.02829585
0,0,1,0,0,0,0,0,1,0,0,0,-0.02829585
0,0,0,1,0,0,0,0,1,0,0,0,-0.02829585
0,0,0,0,1,0,0,0,1,0,0,0,-0.02829585
0,0,0,0,0,1,0,0,1,0,0,0,-0.02829585
0,0,0,0,0,0,1,0,1,0,0,0,-0.02829585
1,0,0,0,0,0,0,0,1,0,0,0,-0.01203515
0,1,0,0,0,0,0,0,1,0,0,0,-0.01203515
0,0,1,0,0,0,0,0,1,0,0,0,-0.01203515
0,0,0,1,0,0,0,0,1,0,0,0,-0.01203515
0,0,0,0,1,0,0,0,1,0,0,0,-0.01203515
0,0,0,0,0,1,0,0,1,0,0,0,-0.01203515
0,0,0,0,0,0,1,0,1,0,0,0,-0.01203515
1,0,0,0,0,0,0,0,1,0,0,0,-0.03640765
0,1,0,0,0,0,0,0,1,0,0,0,-0.03640765
0,0,1,0,0,0,0,0,1,0,0,0,-0.03640765
0,0,0,1,0,0,0,0,1,0,0,0,-0.03640765
0,0,0,0,1,0,0,0,1,0,0,0,-0.03640765
1,0,0,0,0,0,0,0,1,0,0,0,-0.01087815
0,1,0,0,0,0,0,0,1,0,0,0,-0.01087815
0,0,1,0,0,0,0,0,1,0,0,0,-0.01087815
0,0,0,1,0,0,0,0,1,0,0,0,-0.01087815
0,0,0,0,1,0,0,0,1,0,0,0,-0.01087815
0,0,0,0,0,1,0,0,1,0,0,0,-0.01087815
0,0,0,0,0,0,1,0,1,0,0,0,-0.01087815
1,0,0,0,0,0,0,0,1,0,0,0,0.00338635
0,1,0,0,0,0,0,0,1,0,0,0,0.00338635
0,0,1,0,0,0,0,0,1,0,0,0,0.00338635
0,0,0,1,0,0,0,0,1,0,0,0,0.00338635
0,0,0,0,1,0,0,0,1,0,0,0,0.00338635
0,0,0,0,0,1,0,0,1,0,0,0,0.00338635
0,0,0,0,0,0,1,0,1,0,0,0,0.00338635
1,0,0,0,0,0,0,0,1,0,0,0,0.02344895
0,1,0,0,0,0,0,0,1,0,0,0,0.02344895
0,0,1,0,0,0,0,0,1,0,0,0,0.02344895
0,0,0,1,0,0,0,0,1,0,0,0,0.02344895
0,0,0,0,1,0,0,0,1,0,0,0,0.02344895
0,0,0,0,0,1,0,0,1,0,0,0,0.02344895
0,0,0,0,0,0,1,0,1,0,0,0,0.02344895
1,0,0,0,0,0,0,0,1,0,0,0,-0.00801925000000001
0,1,0,0,0,0,0,0,1,0,0,0,-0.00801925000000001
0,0,1,0,0,0,0,0,1,0,0,0,-0.00801925000000001
0,0,0,1,0,0,0,0,1,0,0,0,-0.00801925000000001
0,0,0,0,1,0,0,0,1,0,0,0,-0.00801925000000001
0,0,0,0,0,1,0,0,1,0,0,0,-0.00801925000000001
0,0,0,0,0,0,1,0,1,0,0,0,-0.00801925000000001
1,0,0,0,0,0,0,0,1,0,0,0,0.07485095
0,1,0,0,0,0,0,0,1,0,0,0,0.07485095
0,0,1,0,0,0,0,0,1,0,0,0,0.07485095
0,0,0,1,0,0,0,0,1,0,0,0,0.07485095
